ShipmentMonth,ConsigneeStateRegion,ConsigneeCountry,ShipmentOrigin,Province,CountryOfSale,TransportMethod,IsContainerized,ValueOfGoodsUSD,HSCode,TradeType
2015-01-01,Zhejiang,China,Slovakia (Slovak Republic),Zhejiang Province,Slovakia (Slovak Republic),River-Sea Transportation,Yes,6580.0,940190,Ordinary Trade
2015-01-01,Shanghai,China,Germany,Shanghai Municipality,Germany,River-Sea Transportation,Yes,99275.0,940190,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Shanghai Shi,China,Mexico,Shanghai Municipality,United States,River-Sea Transportation,Yes,136003.0,940190,Ordinary Trade
2015-01-01,Shanghai,China,Japan,Shanghai Municipality,Sweden,River-Sea Transportation,Yes,1017.0,940190,Ordinary Trade
2015-01-01,Shanghai Shi,China,Cambodia,Shanghai Municipality,Cambodia,River-Sea Transportation,Yes,9370.0,940190,Ordinary Trade
2015-01-01,Heilongjiang,China,Czech Republic,Heilongjiang Province,Germany,River-Sea Transportation,Yes,48639.0,940190,Ordinary Trade
2015-01-01,Beijing,China,Japan,Beijing Municipality,Japan,Air Transport,Yes,1008.0,940190,Ordinary Trade
2015-01-01,Liaoning,China,United States,Liaoning Province,Germany,River-Sea Transportation,Yes,56.0,940190,Ordinary Trade
2015-01-01,,China,France,Beijing Municipality,Singapore,Air Transport,Yes,2951.0,940190,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,,China,United States,Beijing Municipality,HongKong,Air Transport,Yes,1180.0,940190,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Beijing Shi,China,Thailand,Beijing Municipality,Netherlands,River-Sea Transportation,Yes,28.0,940190,Ordinary Trade
2015-01-01,Zhejiang,China,Netherlands,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,293.0,940330,Ordinary Trade
2015-01-01,Sichuan Sheng,China,Philippines,Sichuan Province,United States,River-Sea Transportation,Yes,2842.0,940169,Ordinary Trade
2015-01-01,Guangxi,China,Vietnam,Guangxi Zhuang Autonomous Region,Vietnam,Motor Vehicle Transportation,Yes,1156815.0,940169,Petty Frontier Trade
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,5930.0,940169,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Italy,Guangdong Province,HongKong,Air Transport,Yes,5970.0,940169,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,6632.0,940169,Ordinary Trade
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,12820.0,940169,Ordinary Trade
2015-01-01,Guangdong,China,India,Guangdong Province,India,Motor Vehicle Transportation,Yes,260.0,940169,Ordinary Trade
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,220.0,940169,Ordinary Trade
2015-01-01,,,United States,Guangdong Province,United States,Motor Vehicle Transportation,Yes,41861.0,940350,Ordinary Trade
2015-01-01,Fujian,China,Indonesia,Fujian Province,United States,Air Transport,Yes,1280.0,940350,Others
2015-01-01,Jiangsu Sheng,China,Taiwan,Jiangsu Province,Taiwan,River-Sea Transportation,Yes,10274.0,940350,Ordinary Trade
2015-01-01,Guangdong,China,Sri Lanka,Guangdong Province,Sri Lanka,River-Sea Transportation,Yes,2000.0,940350,Ordinary Trade
2015-01-01,广东省,China,Vietnam,Guangdong Province,Vietnam,River-Sea Transportation,Yes,2416.0,940350,Ordinary Trade
2015-01-01,Tianjin,China,United States,Tianjin Municipality,United States,River-Sea Transportation,Yes,910.0,940350,Ordinary Trade
2015-01-01,Yunnan Sheng,China,Myanmar,Yunnan Province,Myanmar,Motor Vehicle Transportation,Yes,83537.0,440290,Petty Frontier Trade
2015-01-01,Tianjin Shi,China,Indonesia,Tianjin Municipality,Indonesia,River-Sea Transportation,Yes,53825.0,440290,Ordinary Trade
2015-01-01,Guangdong,China,France,Guangdong Province,France,River-Sea Transportation,Yes,9881.0,440792,Ordinary Trade
2015-01-01,Fujian Sheng,China,France,Fujian Province,France,River-Sea Transportation,Yes,149074.0,440792,Ordinary Trade
2015-01-01,Zhejiang,China,Germany,Zhejiang Province,Germany,River-Sea Transportation,Yes,58487.0,440792,Ordinary Trade
2015-01-01,Liaoning,China,Bulgaria,Liaoning Province,Bulgaria,River-Sea Transportation,Yes,10372.0,440792,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Guangdong,China,Canada,Guangdong Province,Canada,River-Sea Transportation,Yes,30103.0,440793,Ordinary Trade
2015-01-01,Guangdong,China,Canada,Guangdong Province,Canada,River-Sea Transportation,Yes,24075.0,440795,Ordinary Trade
2015-01-01,Shanghai,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,172384.0,440795,Ordinary Trade
2015-01-01,Liaoning Sheng,China,United States,Liaoning Province,United States,River-Sea Transportation,Yes,150457.0,440795,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Shanghai,China,Portugal,Shanghai Municipality,Portugal,River-Sea Transportation,Yes,402.0,441510,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Shanghai Shi,China,China,Shanghai Municipality,HongKong,Air Transport,Yes,993.0,442110,Ordinary Trade
2015-01-01,Anhui,China,Italy,Anhui Province,Italy,River-Sea Transportation,Yes,8983.0,441820,Ordinary Trade
2015-01-01,Guangdong,China,United States,Guangdong Province,United States,River-Sea Transportation,Yes,1540715.0,440791,Ordinary Trade
2015-01-01,Shandong,China,United States,Shandong Province,United States,River-Sea Transportation,Yes,61048.0,440791,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,France,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,85414.0,440791,Ordinary Trade
2015-01-01,Shanghai Shi,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,87454.0,440791,Ordinary Trade
2015-01-01,Heilongjiang Sheng,China,Russia,Heilongjiang Province,Russia,Motor Vehicle Transportation,Yes,299854.0,440791,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Anhui,China,United States,Anhui Province,United States,River-Sea Transportation,Yes,49913.0,440791,Ordinary Trade
2015-01-01,Tianjin Shi,China,United States,Tianjin Municipality,United States,River-Sea Transportation,Yes,134312.0,440791,Ordinary Trade
2015-01-01,Shanghai,China,Germany,Shanghai Municipality,Germany,River-Sea Transportation,Yes,42675.0,441011,Ordinary Trade
2015-01-01,Guangdong Sheng,China,China,Guangdong Province,Macau,Motor Vehicle Transportation,Yes,6528.0,441231,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Zhejiang Sheng,China,France,Zhejiang Province,France,River-Sea Transportation,Yes,112394.0,440391,Others
2015-01-01,Zhejiang,China,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,188878.0,440391,Ordinary Trade
2015-01-01,Shanghai Shi,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,181117.0,440391,Ordinary Trade
2015-01-01,Heilongjiang Sheng,China,Russia,Heilongjiang Province,Russia,Railway Transportation,Yes,97190.0,440391,Petty Frontier Trade
2015-01-01,Liaoning,China,United States,Liaoning Province,United States,River-Sea Transportation,Yes,239534.0,440391,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Tianjin,China,Bosnia and Herzegovina,Tianjin Municipality,Croatia Rep,River-Sea Transportation,Yes,10623.0,440391,Ordinary Trade
2015-01-01,Shandong Sheng,China,Germany,Shandong Province,Germany,River-Sea Transportation,Yes,58161.0,440392,Ordinary Trade
2015-01-01,Jiangsu,China,Belgium,Jiangsu Province,Belgium,River-Sea Transportation,Yes,111391.0,440392,Ordinary Trade
2015-01-01,Shanghai Shi,China,Cameroon,Shanghai Municipality,Cameroon,River-Sea Transportation,Yes,131644.0,440727,Ordinary Trade
2015-01-01,,China,Thailand,Guangdong Province,Malaysia,River-Sea Transportation,Yes,1087523.0,440799,Ordinary Trade
2015-01-01,Guangdong,China,Thailand,Guangdong Province,Thailand,River-Sea Transportation,Yes,952093.0,440799,Ordinary Trade
2015-01-01,,China,Uruguay,Guangdong Province,Uruguay,River-Sea Transportation,Yes,40473.0,440799,Ordinary Trade
2015-01-01,Guangdong,China,Sri Lanka,Guangdong Province,Sri Lanka,River-Sea Transportation,Yes,8868.0,440799,Ordinary Trade
2015-01-01,Zhejiang,China,Peru,Zhejiang Province,Peru,River-Sea Transportation,Yes,54173.0,440799,Ordinary Trade
2015-01-01,Zhejiang,China,Benin,Zhejiang Province,Benin,River-Sea Transportation,Yes,71807.0,440799,Ordinary Trade
2015-01-01,Fujian,China,Mozambique,Fujian Province,Mozambique,River-Sea Transportation,Yes,123998.0,440799,Ordinary Trade
2015-01-01,Guangdong,China,United States,Guangdong Province,United States,River-Sea Transportation,Yes,18021.0,440799,Ordinary Trade
2015-01-01,Liaoning Sheng,China,United States,Liaoning Province,United States,River-Sea Transportation,Yes,20739.0,440799,Ordinary Trade
2015-01-01,Shanghai,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,20210.0,440799,Ordinary Trade
2015-01-01,Shanghai Shi,China,Gabon,Shanghai Municipality,Gabon,River-Sea Transportation,Yes,288690.0,440799,Ordinary Trade
2015-01-01,Shandong,China,Indonesia,Shandong Province,Indonesia,River-Sea Transportation,Yes,543491.0,442190,Ordinary Trade
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,United States,River-Sea Transportation,Yes,132.0,442190,Ordinary Trade
2015-01-01,Guangdong,China,India,Guangdong Province,United States,River-Sea Transportation,Yes,468.0,442190,Ordinary Trade
2015-01-01,Jiangsu Sheng,China,Indonesia,Jiangsu Province,Indonesia,River-Sea Transportation,Yes,81122.0,442190,Ordinary Trade
2015-01-01,Shanghai,China,"Nepal,FDR",Shanghai Municipality,"Nepal,FDR",Air Transport,Yes,38.0,442190,Ordinary Trade
2015-01-01,Tianjin,China,Ecuador,Tianjin Municipality,Ecuador,River-Sea Transportation,Yes,705893.0,442190,Ordinary Trade
2015-01-01,Zhejiang,China,Denmark,Zhejiang Province,Denmark,River-Sea Transportation,Yes,1022.0,441520,Ordinary Trade
2015-01-01,Guangdong,China,Finland,Guangdong Province,Finland,River-Sea Transportation,Yes,50189.0,440710,Ordinary Trade
2015-01-01,Guangdong,China,New Zealand,Guangdong Province,New Zealand,River-Sea Transportation,Yes,24223.0,440710,Ordinary Trade
2015-01-01,Zhejiang,China,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,2349844.0,440710,Ordinary Trade
2015-01-01,Zhejiang,China,Argentina,Zhejiang Province,Argentina,River-Sea Transportation,Yes,5738.0,440710,Ordinary Trade
2015-01-01,Shandong Sheng,China,Canada,Shandong Province,Canada,River-Sea Transportation,Yes,45075.0,440710,Ordinary Trade
2015-01-01,Jilin,China,Germany,Jilin Province,Germany,River-Sea Transportation,Yes,98274.0,440710,Ordinary Trade
2015-01-01,Jiangsu,China,Russia,Jiangsu Province,Russia,River-Sea Transportation,Yes,677784.0,440710,Ordinary Trade
2015-01-01,Nei Mongol,China,Russia,Inner Mongolia Autonomous Region,Russia,Railway Transportation,Yes,275286.0,440710,Petty Frontier Trade
2015-01-01,Neimenggu Zizhiqu,China,Russia,Inner Mongolia Autonomous Region,Russia,Railway Transportation,Yes,844012.0,440710,Petty Frontier Trade
2015-01-01,,China,Canada,Jiangsu Province,Canada,River-Sea Transportation,Yes,482262.0,440710,Ordinary Trade
2015-01-01,Shanghai,China,Sweden,Shanghai Municipality,Netherlands,River-Sea Transportation,Yes,87049.0,440710,Ordinary Trade
2015-01-01,Tianjin,China,Poland,Tianjin Municipality,Poland,River-Sea Transportation,Yes,68619.0,440710,Ordinary Trade
2015-01-01,Yunnan,China,Vietnam,Yunnan Province,Vietnam,Motor Vehicle Transportation,Yes,225876.0,440890,Petty Frontier Trade
2015-01-01,Guangdong Sheng,China,Australia,Guangdong Province,Australia,River-Sea Transportation,Yes,22861.0,440890,Ordinary Trade
2015-01-01,Shandong Sheng,China,Philippines,Shandong Province,Philippines,River-Sea Transportation,Yes,63189.0,440890,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,,China,Switzerland,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,32346.0,440890,Ordinary Trade
2015-01-01,Shanghai Shi,China,Japan,Shanghai Municipality,Japan,Air Transport,Yes,10776.0,440890,Ordinary Trade
2015-01-01,Liaoning,China,France,Liaoning Province,France,River-Sea Transportation,Yes,16810.0,440890,Processing Trade with Imported Materials
2015-01-01,Yunnan Sheng,China,Myanmar,Yunnan Province,Myanmar,Motor Vehicle Transportation,No,653935.0,440399,Petty Frontier Trade
2015-01-01,Yunnan,China,Myanmar,Yunnan Province,Myanmar,Motor Vehicle Transportation,No,35258.0,440399,Petty Frontier Trade
2015-01-01,Guangdong Sheng,China,Panama,Guangdong Province,Panama,River-Sea Transportation,No,24000.0,440399,Ordinary Trade
2015-01-01,Fujian Sheng,China,Ukraine,Fujian Province,Ukraine,River-Sea Transportation,No,15582.0,440399,Ordinary Trade
2015-01-01,Fujian,China,Mozambique,Fujian Province,Mozambique,River-Sea Transportation,No,377912.0,440399,Ordinary Trade
2015-01-01,Zhejiang,China,Zimbabwe,Zhejiang Province,Mozambique,River-Sea Transportation,No,28188.0,440399,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Jiangsu,China,Cameroon,Jiangsu Province,Cameroon,River-Sea Transportation,No,5008.0,440399,Ordinary Trade
2015-01-01,,China,Australia,Jiangsu Province,Australia,River-Sea Transportation,No,53597.0,440399,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Jiangsu,China,United States,Jiangsu Province,United States,River-Sea Transportation,No,192823.0,440399,Processing Trade with Imported Materials
2015-01-01,Jiangsu,China,United States,Jiangsu Province,United States,River-Sea Transportation,No,59390.0,440399,Ordinary Trade
2015-01-01,,China,Australia,Guangdong Province,Australia,River-Sea Transportation,No,12335.0,440399,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,Romania,Zhejiang Province,Romania,River-Sea Transportation,No,66078.0,440399,Ordinary Trade
2015-01-01,Shanghai Shi,China,Taiwan,Shanghai Municipality,Taiwan,River-Sea Transportation,No,7807.0,440399,Ordinary Trade
2015-01-01,Shanghai Shi,China,Congo,Shanghai Municipality,Cameroon,River-Sea Transportation,No,30049.0,440399,Ordinary Trade
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Railway Transportation,No,40294.0,440399,Petty Frontier Trade
2015-01-01,Shanxi,China,United States,Shanxi Province,United States,River-Sea Transportation,No,25054.0,440399,Ordinary Trade
2015-01-01,Beijing Shi,China,Togo,Beijing Municipality,Togo,River-Sea Transportation,No,24553.0,440399,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Malaysia,Guangdong Province,Malaysia,River-Sea Transportation,Yes,20880.0,441114,Ordinary Trade
2015-01-01,Tianjin,China,Germany,Tianjin Municipality,Germany,River-Sea Transportation,Yes,41638.0,441114,Ordinary Trade
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,26341.0,440729,Ordinary Trade
2015-01-01,Guangdong,China,Paraguay,Guangdong Province,Paraguay,River-Sea Transportation,Yes,38280.0,440729,Processing Trade with Imported Materials
2015-01-01,Shanghai,China,Indonesia,Shanghai Municipality,Indonesia,River-Sea Transportation,Yes,34388.0,440729,Ordinary Trade
2015-01-01,Liaoning,China,Vietnam,Liaoning Province,Vietnam,River-Sea Transportation,Yes,65334.0,440729,Processing Trade with Imported Materials
2015-01-01,Beijing,China,Indonesia,Beijing Municipality,Indonesia,River-Sea Transportation,Yes,22776.0,440729,Ordinary Trade
2015-01-01,Shanghai,China,Taiwan,Shanghai Municipality,Taiwan,River-Sea Transportation,Yes,326.0,441400,Ordinary Trade
2015-01-01,Beijing,China,China,Beijing Municipality,Spain,Air Transport,Yes,1290.0,441400,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Sichuan,China,India,Sichuan Province,India,Air Transport,Yes,4617.0,442010,Ordinary Trade
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,415.0,442010,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,3894.0,442010,Ordinary Trade
2015-01-01,Fujian Sheng,China,Taiwan,Fujian Province,Taiwan,River-Sea Transportation,Yes,20748.0,442010,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,Denmark,Zhejiang Province,Denmark,River-Sea Transportation,Yes,418.0,442010,Ordinary Trade
2015-01-01,Shanghai Shi,China,Japan,Shanghai Municipality,Japan,River-Sea Transportation,Yes,3663.0,442010,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Belgium,Guangdong Province,Belgium,River-Sea Transportation,No,85997.0,440320,Ordinary Trade
2015-01-01,Fujian,China,Costa Rica,Fujian Province,Costa Rica,River-Sea Transportation,No,143927.0,440320,Ordinary Trade
2015-01-01,Jiangsu,China,Russia,Jiangsu Province,Russia,River-Sea Transportation,No,2751665.0,440320,Ordinary Trade
2015-01-01,Liaoning Sheng,China,France,Liaoning Province,France,River-Sea Transportation,No,64379.0,440320,Ordinary Trade
2015-01-01,Heilongjiang Sheng,China,Ukraine,Heilongjiang Province,Ukraine,River-Sea Transportation,No,552445.0,440320,Ordinary Trade
2015-01-01,Nei Mongol,China,Russia,Inner Mongolia Autonomous Region,Russia,Railway Transportation,No,35836.0,440320,Petty Frontier Trade
2015-01-01,Inner Mongolia,China,Russia,Inner Mongolia Autonomous Region,Russia,Railway Transportation,No,146812.0,440320,Petty Frontier Trade
2015-01-01,Tianjin Shi,China,United States,Tianjin Municipality,United States,River-Sea Transportation,No,153005.0,440320,Ordinary Trade
2015-01-01,Shanghai Shi,China,Poland,Shanghai Municipality,Poland,Air Transport,Yes,27838.0,440929,Ordinary Trade
2015-01-01,Guangdong Sheng,China,China,Guangdong Province,HongKong,Motor Vehicle Transportation,Yes,60.0,441900,Ordinary Trade
2015-01-01,Shanghai Shi,China,Japan,Shanghai Municipality,Japan,River-Sea Transportation,Yes,545.0,441900,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Shanghai,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,50453.0,441900,Ordinary Trade
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Motor Vehicle Transportation,Yes,12256.0,441900,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Shanghai Shi,China,Japan,Shanghai Municipality,Japan,Air Transport,Yes,4.0,441879,Others
2015-01-01,Beijing Shi,China,Austria,Beijing Municipality,Slovenia,River-Sea Transportation,Yes,41482.0,441890,Ordinary Trade
